Scheme1,Date,Close,Adj Close,Current value Tata,Scheme 2,Close,Adj Close,Current Value Mahindra
Tata Motors,14/01/13,324.222382,320.529694,,M&M,467.625,442.911407,
Tata Motors,15/01/13,328.031525,324.295471,,M&M,464.774994,440.212067,
Tata Motors,16/01/13,316.653564,313.047089,,M&M,451.075012,427.236145,
Tata Motors,17/01/13,325.459137,321.75238,,M&M,450.524994,426.715149,
Tata Motors,18/01/13,325.063385,321.361145,,M&M,442.850006,419.44577,
Tata Motors,21/01/13,319.819611,316.177094,,M&M,440.774994,417.480438,
Tata Motors,22/01/13,315.169495,311.579895,,M&M,441.924988,418.569641,
Tata Motors,23/01/13,309.727844,306.200256,,M&M,441.225006,417.906677,
Tata Motors,24/01/13,290.335846,287.029114,,M&M,438.5,415.325653,
Tata Motors,25/01/13,297.805725,294.41391,,M&M,449.799988,426.028442,
Tata Motors,28/01/13,305.275604,301.798706,,M&M,452.325012,428.420044,
Tata Motors,29/01/13,301.02124,297.592804,,M&M,448.200012,424.513,
Tata Motors,30/01/13,296.024841,292.65332,,M&M,446.899994,423.281738,
Tata Motors,31/01/13,294.837585,291.479553,,M&M,445.125,421.600555,
Tata Motors,01/02/13,278.661072,275.487305,,M&M,442.975006,419.564148,
Tata Motors,04/02/13,288.901245,285.61084,,M&M,441.274994,417.954071,
Tata Motors,05/02/13,284.152191,280.915863,,M&M,442.75,419.351074,
Tata Motors,06/02/13,283.162781,279.937714,,M&M,442.149994,418.782776,
Tata Motors,07/02/13,285.537323,282.285248,,M&M,447.725006,424.063141,
Tata Motors,08/02/13,282.371277,279.155243,,M&M,441.399994,418.072418,
Tata Motors,11/02/13,287.812927,284.534943,,M&M,440.200012,416.935852,
Tata Motors,12/02/13,295.381744,292.017548,,M&M,441.325012,418.001404,
Tata Motors,13/02/13,301.466461,298.032959,,M&M,448.325012,424.63147,
Tata Motors,14/02/13,294.046051,290.697083,,M&M,449.600006,425.83905,
Tata Motors,15/02/13,301.219116,297.788422,,M&M,448.649994,424.93927,
Tata Motors,18/02/13,302.55481,299.108917,,M&M,445.725006,422.168854,
Tata Motors,19/02/13,303.49472,300.038116,,M&M,449.549988,425.791656,
Tata Motors,20/02/13,300.724426,297.299377,,M&M,449.200012,425.460205,
Tata Motors,21/02/13,294.392334,291.039398,,M&M,442.274994,418.901123,
Tata Motors,22/02/13,289.791687,286.49118,,M&M,446.475006,422.879211,
Tata Motors,25/02/13,295.975372,292.604401,,M&M,447.549988,423.897369,
Tata Motors,26/02/13,286.328827,283.067719,,M&M,432.549988,409.690125,
Tata Motors,27/02/13,283.21225,279.986633,,M&M,445.649994,422.097809,
Tata Motors,28/02/13,284.498474,281.258179,,M&M,435.524994,412.507904,
Tata Motors,01/03/13,285.339447,282.0896,,M&M,443.325012,419.89566,
Tata Motors,04/03/13,286.67511,283.410065,,M&M,442.674988,419.28006,
Tata Motors,05/03/13,297.311035,293.924866,,M&M,448.850006,425.128632,
Tata Motors,06/03/13,306.116608,302.630157,,M&M,439.174988,415.964966,
Tata Motors,07/03/13,302.653748,299.206696,,M&M,442.5,419.114258,
Tata Motors,08/03/13,300.576019,297.152679,,M&M,451.200012,427.354462,
Tata Motors,11/03/13,298.349884,294.951874,,M&M,456.149994,432.042847,
Tata Motors,12/03/13,301.466461,298.032959,,M&M,457.725006,433.534637,
Tata Motors,13/03/13,297.805725,294.41391,,M&M,454.25,430.243317,
Tata Motors,14/03/13,297.805725,294.41391,,M&M,457.100006,432.942657,
Tata Motors,15/03/13,288.010803,284.73053,,M&M,463.850006,439.335938,
Tata Motors,18/03/13,283.805908,280.573547,,M&M,456.399994,432.279663,
Tata Motors,19/03/13,278.611603,275.438385,,M&M,440.674988,417.385712,
Tata Motors,20/03/13,282.618622,279.39978,,M&M,437.424988,414.307495,
Tata Motors,21/03/13,270.696503,267.613434,,M&M,440.350006,417.077942,
Tata Motors,22/03/13,267.480988,264.43454,,M&M,436.899994,413.810242,
Tata Motors,25/03/13,267.87674,264.825806,,M&M,432.524994,409.666412,
Tata Motors,26/03/13,272.873169,269.76535,,M&M,431.625,408.813965,
Tata Motors,28/03/13,266.293732,263.260803,,M&M,430.575012,407.819489,
Tata Motors,01/04/13,262.682465,259.690704,,M&M,427.174988,404.599182,
Tata Motors,02/04/13,264.364441,261.353516,,M&M,430.700012,407.937897,
Tata Motors,03/04/13,254.470551,251.572296,,M&M,422.274994,399.95813,
Tata Motors,04/04/13,254.96524,252.061356,,M&M,423.375,401,
Tata Motors,05/04/13,252.491776,249.616058,,M&M,418.899994,396.761505,
Tata Motors,08/04/13,253.975861,251.083237,,M&M,419.475006,397.306122,
Tata Motors,09/04/13,260.060577,257.098663,,M&M,419.200012,397.045685,
Tata Motors,10/04/13,265.155945,262.135986,,M&M,418.649994,396.524719,
Tata Motors,11/04/13,275.198212,272.063873,,M&M,416.075012,394.085846,
Tata Motors,12/04/13,272.230072,269.129547,,M&M,411.924988,390.155121,
Tata Motors,15/04/13,266.145325,263.114075,,M&M,406.725006,385.22998,
Tata Motors,16/04/13,268.074646,265.021454,,M&M,422.774994,400.431702,
Tata Motors,17/04/13,268.321991,265.265991,,M&M,439.299988,416.083435,
Tata Motors,18/04/13,279.452606,276.269836,,M&M,451.25,427.401855,
Tata Motors,22/04/13,282.22287,279.008514,,M&M,445.850006,422.287231,
Tata Motors,23/04/13,278.512665,275.340576,,M&M,442.450012,419.066925,
Tata Motors,25/04/13,290.187439,286.882416,,M&M,454.975006,430.929962,
Tata Motors,26/04/13,293.155609,289.816742,,M&M,445.625,422.074127,
Tata Motors,29/04/13,293.007202,289.670044,,M&M,451.375,427.520264,
Tata Motors,30/04/13,296.816345,293.435791,,M&M,461.5,437.110107,
Tata Motors,02/05/13,294.194458,290.843781,,M&M,477.575012,452.335602,
Tata Motors,03/05/13,282.569153,279.350891,,M&M,479.649994,454.300934,
Tata Motors,06/05/13,287.961334,284.681641,,M&M,482.450012,456.952972,
Tata Motors,07/05/13,295.233337,291.870819,,M&M,479.5,454.158844,
Tata Motors,08/05/13,297.06369,293.680328,,M&M,473.049988,448.049744,
Tata Motors,09/05/13,296.915283,293.5336,,M&M,473.774994,448.73642,
Tata Motors,10/05/13,305.770294,302.287781,,M&M,484.825012,459.202484,
Tata Motors,13/05/13,294.293396,290.941559,,M&M,478.450012,453.164368,
Tata Motors,14/05/13,297.113159,293.729218,,M&M,475.225006,450.109772,
Tata Motors,15/05/13,305.572418,302.092163,,M&M,492.325012,466.306091,
Tata Motors,16/05/13,300.427612,297.005951,,M&M,492.625,466.59024,
Tata Motors,17/05/13,300.130798,296.712494,,M&M,492.75,466.708618,
Tata Motors,20/05/13,298.844604,295.440918,,M&M,501.774994,475.256653,
Tata Motors,21/05/13,289.841156,286.54007,,M&M,493.700012,467.608459,
Tata Motors,22/05/13,288.060272,284.779449,,M&M,495.625,469.431671,
Tata Motors,23/05/13,287.961334,284.681641,,M&M,480.299988,454.916595,
Tata Motors,24/05/13,285.042633,281.796173,,M&M,483.674988,458.11319,
Tata Motors,27/05/13,291.374725,288.056183,,M&M,475.924988,450.772766,
Tata Motors,28/05/13,292.660919,289.327698,,M&M,486.475006,460.765228,
Tata Motors,29/05/13,300.576019,297.152679,,M&M,480.149994,454.774536,
Tata Motors,30/05/13,313.685425,310.112762,,M&M,502.299988,475.753906,
Tata Motors,31/05/13,309.97522,306.444794,,M&M,482.649994,457.142395,
Tata Motors,03/06/13,310.717255,307.178406,,M&M,486.674988,460.954681,
Tata Motors,04/06/13,302.851624,299.402374,,M&M,492.174988,466.163971,
Tata Motors,05/06/13,304.038879,300.57605,,M&M,493.450012,467.371643,
Tata Motors,06/06/13,303.445251,299.989197,,M&M,494.774994,468.626587,
Tata Motors,07/06/13,298.696198,295.29422,,M&M,483.524994,457.971161,
Tata Motors,10/06/13,292.908264,289.572235,,M&M,488.475006,462.659576,
Tata Motors,11/06/13,290.039032,286.735657,,M&M,473.274994,448.262817,
Tata Motors,12/06/13,290.434784,287.126923,,M&M,476.950012,451.743683,
Tata Motors,13/06/13,279.947296,276.758881,,M&M,461.450012,437.062805,
Tata Motors,14/06/13,293.650299,290.305817,,M&M,473.725006,448.689117,
Tata Motors,17/06/13,296.272186,292.897858,,M&M,494.700012,468.555573,
Tata Motors,18/06/13,294.441803,291.088287,,M&M,491.450012,465.477325,
Tata Motors,19/06/13,289.000183,285.708649,,M&M,489.299988,463.440887,
Tata Motors,20/06/13,285.68573,282.431946,,M&M,470.5,445.634521,
Tata Motors,21/06/13,284.003784,280.769165,,M&M,471.024994,446.131744,
Tata Motors,24/06/13,280.887207,277.68808,,M&M,463.450012,438.957062,
Tata Motors,25/06/13,278.463196,275.291687,,M&M,478.200012,452.927612,
Tata Motors,26/06/13,269.756592,266.684235,,M&M,456.075012,431.971863,
Tata Motors,27/06/13,267.431519,264.38562,,M&M,467.125,442.437866,
Tata Motors,28/06/13,278.314789,275.144989,,M&M,483.274994,457.734344,
Tata Motors,01/07/13,286.724579,283.458954,,M&M,491.200012,465.24054,
Tata Motors,02/07/13,283.410156,280.182312,,M&M,489.950012,464.056549,
Tata Motors,03/07/13,281.184021,277.981506,,M&M,489.024994,463.18045,
Tata Motors,04/07/13,289.198059,285.904297,,M&M,490.850006,464.909027,
Tata Motors,05/07/13,293.056671,289.718964,,M&M,483.975006,458.397369,
Tata Motors,08/07/13,284.745819,281.502747,,M&M,473.850006,448.807465,
Tata Motors,09/07/13,286.032013,282.774292,,M&M,468.25,443.503418,
Tata Motors,10/07/13,281.035614,277.834808,,M&M,455.950012,431.853455,
Tata Motors,11/07/13,281.876587,278.666168,,M&M,459.125,434.860657,
Tata Motors,12/07/13,289.395935,286.099884,,M&M,452.799988,428.869904,
Tata Motors,15/07/13,285.388916,282.138519,,M&M,463.950012,439.430664,
Tata Motors,16/07/13,288.456024,285.170715,,M&M,456.5,432.37439,
Tata Motors,17/07/13,282.22287,279.008514,,M&M,446.325012,422.737152,
Tata Motors,18/07/13,283.855377,280.622437,,M&M,437.924988,415.013489,
Tata Motors,19/07/13,291.523132,288.202881,,M&M,439.225006,416.245514,
Tata Motors,22/07/13,294.689178,291.332855,,M&M,450.774994,427.191223,
Tata Motors,23/07/13,295.629089,292.262085,,M&M,460.299988,436.217896,
Tata Motors,24/07/13,294.144989,290.794861,,M&M,446.774994,423.400482,
Tata Motors,25/07/13,296.717407,293.337982,,M&M,440.049988,417.027344,
Tata Motors,26/07/13,286.872986,283.605682,,M&M,446.774994,423.400482,
Tata Motors,29/07/13,292.61145,289.278809,,M&M,448.825012,425.343231,
Tata Motors,30/07/13,281.876587,280.563507,,M&M,448.475006,425.011566,
Tata Motors,31/07/13,287.417175,286.078247,,M&M,456.075012,432.213959,
Tata Motors,01/08/13,285.883606,284.551849,,M&M,435.899994,413.094452,
Tata Motors,02/08/13,287.367706,286.029022,,M&M,427.549988,405.181305,
Tata Motors,05/08/13,281.72818,280.415771,,M&M,432.399994,409.777557,
Tata Motors,06/08/13,284.498474,283.173157,,M&M,427.424988,405.062866,
Tata Motors,07/08/13,275.940277,274.654816,,M&M,421.649994,399.589966,
Tata Motors,08/08/13,275.841339,274.556366,,M&M,431.875,409.280029,
Tata Motors,12/08/13,278.314789,277.01828,,M&M,430.075012,407.574219,
Tata Motors,13/08/13,287.763458,286.422943,,M&M,435.450012,412.66803,
Tata Motors,14/08/13,315.713654,314.24292,,M&M,436.700012,413.852631,
Tata Motors,16/08/13,310.618317,309.171326,,M&M,420.024994,398.050018,
Tata Motors,19/08/13,298.498322,297.107788,,M&M,405.299988,384.095367,
Tata Motors,20/08/13,284.894226,283.567078,,M&M,395.649994,374.950256,
Tata Motors,21/08/13,280.343048,279.037079,,M&M,391.924988,371.420135,
Tata Motors,22/08/13,288.851776,287.506195,,M&M,397.625,376.82193,
Tata Motors,23/08/13,297.756256,296.369171,,M&M,407.225006,385.919708,
Tata Motors,26/08/13,294.936523,293.562561,,M&M,404.299988,383.147705,
Tata Motors,27/08/13,286.971924,285.635101,,M&M,394.899994,374.239532,
Tata Motors,28/08/13,294.788116,293.414856,,M&M,388.450012,368.126984,
Tata Motors,29/08/13,302.752686,301.342346,,M&M,396.899994,376.134827,
Tata Motors,30/08/13,296.07431,294.695068,,M&M,390.5,370.069702,
Tata Motors,02/09/13,296.519531,295.138214,,M&M,383.25,363.199036,
Tata Motors,03/09/13,294.194458,292.823975,,M&M,384.575012,364.454712,
Tata Motors,04/09/13,308.392181,306.955566,,M&M,389.899994,369.501099,
Tata Motors,05/09/13,314.724274,313.258148,,M&M,388.350006,368.032166,
Tata Motors,06/09/13,314.42746,312.962738,,M&M,385.549988,365.378662,
Tata Motors,10/09/13,345.889984,344.278687,,M&M,406.450012,385.185242,
Tata Motors,11/09/13,336.837097,335.267975,,M&M,412.950012,391.345184,
Tata Motors,12/09/13,329.911377,328.374542,,M&M,406.600006,385.327362,
Tata Motors,13/09/13,330.505005,328.965393,,M&M,414.950012,393.24057,
Tata Motors,16/09/13,327.833649,326.306458,,M&M,418.375,396.486359,
Tata Motors,17/09/13,331.494385,329.950165,,M&M,422.475006,400.371857,
Tata Motors,18/09/13,333.275299,331.722778,,M&M,421.049988,399.021362,
Tata Motors,19/09/13,345.444763,343.835541,,M&M,433.825012,411.128021,
Tata Motors,20/09/13,334.759369,333.199921,,M&M,436.299988,413.473511,
Tata Motors,23/09/13,330.307129,328.768402,,M&M,430.325012,407.811157,
Tata Motors,24/09/13,333.522644,331.968964,,M&M,436.274994,413.449799,
Tata Motors,25/09/13,340.448364,338.862427,,M&M,424.850006,402.622559,
Tata Motors,26/09/13,339.904175,338.32077,,M&M,426.024994,403.736084,
Tata Motors,27/09/13,336.490814,334.923309,,M&M,422.075012,399.992737,
Tata Motors,30/09/13,328.971466,327.438995,,M&M,413.899994,392.245453,
Tata Motors,01/10/13,332.088013,330.541016,,M&M,416.700012,394.898987,
Tata Motors,03/10/13,342.278717,340.684235,,M&M,425.625,403.357056,
Tata Motors,04/10/13,346.335205,344.721832,,M&M,429.575012,407.100342,
Tata Motors,07/10/13,344.208038,342.604584,,M&M,431.325012,408.75882,
Tata Motors,08/10/13,346.829895,345.214203,,M&M,430.024994,407.526794,
Tata Motors,09/10/13,350.441162,348.808655,,M&M,425.774994,403.499146,
Tata Motors,10/10/13,367.705994,365.993073,,M&M,433.575012,410.891113,
Tata Motors,11/10/13,381.211121,379.435272,,M&M,436.100006,413.283997,
Tata Motors,14/10/13,386.306488,384.506897,,M&M,432.5,409.872345,
Tata Motors,15/10/13,384.72345,382.931244,,M&M,433.700012,411.009613,
Tata Motors,17/10/13,369.437408,367.7164,,M&M,432.600006,409.967133,
Tata Motors,18/10/13,375.621094,373.871307,,M&M,439.174988,416.19809,
Tata Motors,21/10/13,376.016846,374.265198,,M&M,443.799988,420.581085,
Tata Motors,22/10/13,375.967377,374.215973,,M&M,438.350006,415.416321,
Tata Motors,23/10/13,370.674164,368.947418,,M&M,433.649994,410.962128,
Tata Motors,24/10/13,375.274811,373.526642,,M&M,444.899994,421.623566,
Tata Motors,25/10/13,372.257172,370.523041,,M&M,433.850006,411.151733,
Tata Motors,28/10/13,373.592834,371.852478,,M&M,433.799988,411.10434,
Tata Motors,29/10/13,377.599854,375.840851,,M&M,450.149994,426.598907,
Tata Motors,30/10/13,375.571625,373.822052,,M&M,448.524994,425.058929,
Tata Motors,31/10/13,377.105164,375.34845,,M&M,444.174988,420.936493,
Tata Motors,01/11/13,380.518555,378.745941,,M&M,462.475006,438.279083,
Tata Motors,05/11/13,391.105011,389.283081,,M&M,453.600006,429.868439,
Tata Motors,06/11/13,386.900116,385.097778,,M&M,449.25,425.746002,
Tata Motors,07/11/13,376.115784,374.363708,,M&M,447.850006,424.419281,
Tata Motors,08/11/13,380.073334,378.302795,,M&M,439.524994,416.529785,
Tata Motors,11/11/13,373.098145,371.360107,,M&M,435.399994,412.620605,
Tata Motors,12/11/13,356.179626,354.520386,,M&M,439.625,416.624603,
Tata Motors,13/11/13,362.313812,360.626007,,M&M,447.649994,424.229675,
Tata Motors,14/11/13,382.942566,381.158661,,M&M,462.674988,438.468658,
Tata Motors,18/11/13,388.087372,386.27951,,M&M,472.274994,447.566376,
Tata Motors,19/11/13,387.19693,385.393219,,M&M,472.799988,448.063904,
Tata Motors,20/11/13,381.903687,380.124634,,M&M,470.725006,446.097473,
Tata Motors,21/11/13,379.083954,377.318024,,M&M,466.575012,442.164581,
Tata Motors,22/11/13,370.179443,368.454987,,M&M,467.649994,443.18335,
Tata Motors,25/11/13,382.052124,380.272369,,M&M,471.350006,446.689819,
Tata Motors,26/11/13,386.108612,384.309967,,M&M,471.575012,446.903046,
Tata Motors,27/11/13,394.963623,393.123749,,M&M,470.625,446.002655,
Tata Motors,28/11/13,393.677429,391.843536,,M&M,479,453.939545,
Tata Motors,29/11/13,394.468933,392.631348,,M&M,472.799988,448.063904,
Tata Motors,02/12/13,395.656189,393.813049,,M&M,479.125,454.058014,
Tata Motors,03/12/13,394.815216,392.976013,,M&M,475.100006,450.243591,
Tata Motors,04/12/13,388.483124,386.673431,,M&M,471.575012,446.903046,
Tata Motors,05/12/13,386.158081,384.359192,,M&M,472.325012,447.61377,
Tata Motors,06/12/13,386.751709,384.950043,,M&M,472.875,448.134979,
Tata Motors,09/12/13,389.274628,387.461212,,M&M,483.375,458.085632,
Tata Motors,10/12/13,386.553833,384.753113,,M&M,476.725006,451.783569,
Tata Motors,11/12/13,373.79071,372.049438,,M&M,475.274994,450.409454,
Tata Motors,12/12/13,356.624847,354.963531,,M&M,471.174988,446.523926,
Tata Motors,13/12/13,366.419769,364.71283,,M&M,474.049988,449.248505,
Tata Motors,16/12/13,364.144196,362.447845,,M&M,463.924988,439.653229,
Tata Motors,17/12/13,362.956909,361.266113,,M&M,465.850006,441.47757,
Tata Motors,18/12/13,364.589417,362.890991,,M&M,473.149994,448.39563,
Tata Motors,19/12/13,365.628265,363.925018,,M&M,468.924988,444.391602,
Tata Motors,20/12/13,369.734222,368.011841,,M&M,484.625,459.270233,
Tata Motors,23/12/13,371.663544,369.93219,,M&M,482.5,457.256439,
Tata Motors,24/12/13,368.695374,366.977844,,M&M,481.725006,456.521973,
Tata Motors,26/12/13,366.320831,364.61438,,M&M,479.549988,454.460754,
Tata Motors,27/12/13,367.953339,366.239258,,M&M,482.274994,457.043152,
Tata Motors,30/12/13,370.822571,369.095123,,M&M,474.75,449.911896,
Tata Motors,31/12/13,372.405579,370.670776,,M&M,471.75,447.068817,
Tata Motors,01/01/14,370.970978,369.242859,,M&M,473.799988,449.011536,
Tata Motors,02/01/14,368.39856,366.682404,,M&M,468.024994,443.538696,
Tata Motors,03/01/14,358.850952,357.179291,,M&M,450.024994,426.480469,
Tata Motors,06/01/14,363.055847,361.364594,,M&M,448.049988,424.608734,
Tata Motors,07/01/14,361.225494,359.542755,,M&M,451.575012,427.949371,
Tata Motors,08/01/14,366.320831,364.61438,,M&M,453.649994,429.915771,
Tata Motors,09/01/14,364.045258,362.349396,,M&M,446.75,423.376801,
Tata Motors,10/01/14,363.105347,361.413849,,M&M,437.225006,414.350128,
Tata Motors,13/01/14,372.158234,370.424561,,M&M,444.524994,421.26825,
Tata Motors,14/01/14,367.854401,366.140778,,M&M,444.725006,421.457733,
Tata Motors,15/01/14,373.296021,371.557068,,M&M,451.524994,427.901978,
Tata Motors,16/01/14,365.826141,364.121979,,M&M,446.274994,422.926666,
Tata Motors,17/01/14,365.776672,364.072754,,M&M,449.225006,425.722351,
Tata Motors,20/01/14,370.921509,369.193604,,M&M,453.700012,429.963196,
Tata Motors,21/01/14,380.716431,378.942902,,M&M,452.350006,428.683807,
Tata Motors,22/01/14,382.002625,380.223083,,M&M,458.024994,434.06189,
Tata Motors,23/01/14,379.529175,377.761169,,M&M,445.100006,421.813141,
Tata Motors,24/01/14,366.469238,364.762085,,M&M,442.625,419.467621,
Tata Motors,27/01/14,344.554321,342.949249,,M&M,433.649994,410.962128,
Tata Motors,28/01/14,352.469421,350.827454,,M&M,436.725006,413.876282,
Tata Motors,29/01/14,348.017181,346.395966,,M&M,430.875,408.332367,
Tata Motors,30/01/14,357.911041,356.243744,,M&M,434.649994,411.909882,
Tata Motors,31/01/14,345.840515,344.229431,,M&M,445.225006,421.93161,
Tata Motors,03/02/14,332.830078,331.279633,,M&M,442.5,419.349121,
Tata Motors,04/02/14,342.179779,340.585785,,M&M,427.149994,404.802246,
Tata Motors,05/02/14,351.331604,349.694946,,M&M,437.875,414.966156,
Tata Motors,06/02/14,353.854553,352.206146,,M&M,448.5,425.035217,
Tata Motors,07/02/14,356.377502,354.717346,,M&M,447.774994,424.348206,
Tata Motors,10/02/14,360.186646,358.508759,,M&M,447.625,424.206024,
Tata Motors,11/02/14,370.525726,368.799683,,M&M,447.725006,424.300781,
Tata Motors,12/02/14,372.652924,370.916962,,M&M,448.125,424.679871,
Tata Motors,13/02/14,371.960358,370.227631,,M&M,453.325012,429.607819,
Tata Motors,14/02/14,384.673981,382.882019,,M&M,451.299988,427.688751,
Tata Motors,17/02/14,382.497345,380.715515,,M&M,464.075012,439.79541,
Tata Motors,18/02/14,387.246399,385.442444,,M&M,467.524994,443.06485,
Tata Motors,19/02/14,387.345337,385.540924,,M&M,470.274994,445.67099,
Tata Motors,20/02/14,387.69162,385.88559,,M&M,464.799988,440.482422,
Tata Motors,21/02/14,391.995453,390.169373,,M&M,464.600006,440.292908,
Tata Motors,24/02/14,392.341736,390.514038,,M&M,471.450012,446.784546,
Tata Motors,25/02/14,394.271057,392.434387,,M&M,471.774994,447.092529,
Tata Motors,26/02/14,396.942383,395.093262,,M&M,481.200012,456.024475,
Tata Motors,28/02/14,412.525269,410.603577,,M&M,486.725006,461.260406,
Tata Motors,03/03/14,406.341583,404.4487,,M&M,475.924988,451.025391,
Tata Motors,04/03/14,408.518219,406.615173,,M&M,477.875,452.873383,
Tata Motors,05/03/14,405.253265,403.365417,,M&M,474.100006,449.295929,
Tata Motors,06/03/14,404.115448,402.23291,,M&M,477.524994,452.541687,
Tata Motors,07/03/14,404.758545,402.873016,,M&M,490.274994,464.624634,
Tata Motors,10/03/14,391.797577,389.972443,,M&M,507.049988,480.522003,
Tata Motors,11/03/14,393.726898,391.892761,,M&M,497.049988,471.045135,
Tata Motors,12/03/14,384.72345,382.931244,,M&M,495.524994,469.599976,
Tata Motors,13/03/14,383.882477,382.094208,,M&M,507.399994,480.853729,
Tata Motors,14/03/14,389.076752,387.264282,,M&M,512.875,486.042297,
Tata Motors,18/03/14,377.204102,375.44693,,M&M,505.125,478.697754,
Tata Motors,19/03/14,380.27121,378.499725,,M&M,491.049988,465.3591,
Tata Motors,20/03/14,375.670563,373.920532,,M&M,488.924988,463.345276,
Tata Motors,21/03/14,385.020264,383.226654,,M&M,485,459.625671,
Tata Motors,22/03/14,null,null,,M&M,null,null,
Tata Motors,24/03/14,387.345337,385.540924,,M&M,493.25,467.444,
Tata Motors,25/03/14,386.70224,384.900818,,M&M,487.5,461.994873,
Tata Motors,26/03/14,397.387634,395.536438,,M&M,479.549988,454.460754,
Tata Motors,27/03/14,392.490143,390.661743,,M&M,482.100006,456.877411,
Tata Motors,28/03/14,393.083771,391.252625,,M&M,483.625,458.322571,
Tata Motors,31/03/14,394.419464,392.582092,,M&M,490.325012,464.672058,
Tata Motors,01/04/14,398.871704,397.013611,,M&M,499.024994,472.91687,
Tata Motors,02/04/14,409.705505,407.796936,,M&M,500.875,474.670074,
Tata Motors,03/04/14,406.98468,405.088776,,M&M,503.125,476.802368,
Tata Motors,04/04/14,401.196777,399.32785,,M&M,498.674988,472.585205,
Tata Motors,07/04/14,399.712677,397.850677,,M&M,504.950012,478.53186,
Tata Motors,09/04/14,416.43335,414.493439,,M&M,510.024994,483.3414,
Tata Motors,10/04/14,426.228271,424.242737,,M&M,510.350006,483.649353,
Tata Motors,11/04/14,419.104675,417.152313,,M&M,501.424988,475.191315,
Tata Motors,15/04/14,407.578308,405.679626,,M&M,491.674988,465.951416,
Tata Motors,16/04/14,406.786804,404.891846,,M&M,487.674988,462.160675,
Tata Motors,17/04/14,424.546326,422.568604,,M&M,498.674988,472.585205,
Tata Motors,21/04/14,427.514465,425.522949,,M&M,516.325012,489.311798,
Tata Motors,22/04/14,424.249512,422.273193,,M&M,512.150024,485.355194,
Tata Motors,23/04/14,420.539307,418.580261,,M&M,518.375,491.254517,
Tata Motors,24/04/14,420.539307,418.580261,,M&M,518.375,491.254517,
Tata Motors,25/04/14,418.758392,416.807648,,M&M,535.125,507.128204,
Tata Motors,28/04/14,412.030548,410.111145,,M&M,532.700012,504.830017,
Tata Motors,29/04/14,404.610138,402.725311,,M&M,532.5,504.640503,
Tata Motors,30/04/14,410.348602,408.437012,,M&M,536.075012,508.028503,
Tata Motors,02/05/14,410.348602,408.437012,,M&M,528.275024,500.636536,
Tata Motors,05/05/14,410.051788,408.141602,,M&M,529.674988,501.963287,
Tata Motors,06/05/14,414.701904,412.77005,,M&M,532.575012,504.711548,
Tata Motors,07/05/14,412.277893,410.35733,,M&M,530.775024,503.005829,
Tata Motors,08/05/14,418.560516,416.610718,,M&M,531.650024,503.835022,
Tata Motors,09/05/14,422.963287,420.99295,,M&M,552.150024,523.262451,
Tata Motors,12/05/14,440.475464,438.423553,,M&M,565.025024,535.463806,
Tata Motors,13/05/14,436.270569,434.238251,,M&M,561.200012,531.83905,
Tata Motors,14/05/14,437.655701,435.616913,,M&M,544.849976,516.34436,
Tata Motors,15/05/14,434.984344,432.958008,,M&M,551.825012,522.954468,
Tata Motors,16/05/14,445.076111,443.002777,,M&M,555.299988,526.24762,
Tata Motors,19/05/14,439.68396,437.635712,,M&M,549.349976,520.608948,
Tata Motors,20/05/14,435.18222,433.154968,,M&M,567.674988,537.97522,
Tata Motors,21/05/14,432.313019,430.299133,,M&M,574.799988,544.727478,
Tata Motors,22/05/14,426.228271,424.242737,,M&M,567.049988,537.382874,
Tata Motors,23/05/14,426.722961,424.735107,,M&M,579.049988,548.755066,
Tata Motors,26/05/14,439.337677,437.291077,,M&M,615.150024,582.96637,
Tata Motors,27/05/14,431.966736,429.954468,,M&M,597.325012,566.074036,
Tata Motors,28/05/14,424.200043,422.223969,,M&M,581.174988,550.768921,
Tata Motors,29/05/14,419.797241,417.841644,,M&M,589.174988,558.350403,
Tata Motors,30/05/14,410.645416,408.732483,,M&M,615.25,583.061157,
Tata Motors,02/06/14,416.284912,414.345703,,M&M,620.224976,587.775879,
Tata Motors,03/06/14,416.43335,414.493439,,M&M,615.424988,583.227051,
Tata Motors,04/06/14,417.571136,415.625916,,M&M,608.549988,576.71167,
Tata Motors,05/06/14,430.383698,428.378815,,M&M,599.674988,568.301086,
Tata Motors,06/06/14,434.440186,432.416382,,M&M,614.825012,582.658508,
Tata Motors,09/06/14,443.839386,441.77179,,M&M,611.950012,579.933899,
Tata Motors,10/06/14,448.58844,446.498718,,M&M,615.049988,582.871643,
Tata Motors,11/06/14,441.019623,438.965179,,M&M,612.25,580.218079,
Tata Motors,12/06/14,444.779297,442.707336,,M&M,613.75,581.639648,
Tata Motors,13/06/14,433.599213,431.579315,,M&M,614.75,582.587341,
Tata Motors,16/06/14,426.27774,424.291962,,M&M,600.349976,568.940735,
Tata Motors,17/06/14,436.2211,434.188995,,M&M,590.400024,559.511353,
Tata Motors,18/06/14,428.553345,426.556976,,M&M,579.700012,549.371033,
Tata Motors,19/06/14,433.945496,431.923981,,M&M,587.849976,557.094604,
Tata Motors,20/06/14,433.401337,431.382385,,M&M,570.950012,541.078918,
Tata Motors,23/06/14,430.977325,428.969666,,M&M,579.25,548.944641,
Tata Motors,24/06/14,437.457825,435.419983,,M&M,583.599976,553.067017,
